label_binary,label_name,anomaly_score,lstm_predicted
0,normal,0.161607,0
0,normal,0.13106321,0
0,normal,0.107133314,0
0,normal,0.08247939,0
0,normal,0.0964608,0
0,normal,0.10444214,0
0,normal,0.13747235,0
0,normal,0.14056236,0
0,normal,0.14282623,0
0,normal,0.14657444,0
0,normal,0.14880447,0
0,normal,0.14558953,0
0,normal,0.15360893,0
0,normal,0.14361063,0
0,normal,0.15329227,0
0,normal,0.14970134,0
0,normal,0.1511016,0
0,normal,0.15392312,0
0,normal,0.14107074,0
0,normal,0.12911183,0
0,normal,0.12625703,0
0,normal,0.13271563,0
0,normal,0.13914464,0
0,normal,0.12871161,0
0,normal,0.13652393,0
0,normal,0.1406095,0
0,normal,0.15093341,0
0,normal,0.15289564,0
0,normal,0.14640656,0
0,normal,0.13100132,0
0,normal,0.13300808,0
0,normal,0.13211289,0
0,normal,0.13108252,0
0,normal,0.13779344,0
0,normal,0.11656467,0
0,normal,0.13775994,0
0,normal,0.15474057,0
0,normal,0.1256202,0
0,normal,0.15303014,0
0,normal,0.13002807,0
0,normal,0.109522305,0
0,normal,0.13576445,0
0,normal,0.13541697,0
0,normal,0.13283923,0
0,normal,0.1539404,0
0,normal,0.15707427,0
0,normal,0.1376518,0
0,normal,0.15273622,0
0,normal,0.14538796,0
0,normal,0.13521685,0
0,normal,0.13359812,0
0,normal,0.13903159,0
0,normal,0.13040805,0
0,normal,0.13375404,0
0,normal,0.11991323,0
0,normal,0.10521981,0
0,normal,0.11824513,0
0,normal,0.11108878,0
0,normal,0.11941342,0
0,normal,0.13191903,0
0,normal,0.12631822,0
0,normal,0.13442436,0
0,normal,0.12791805,0
0,normal,0.14157674,0
0,normal,0.14179492,0
0,normal,0.14787072,0
0,normal,0.14646083,0
0,normal,0.12171441,0
0,normal,0.114845365,0
0,normal,0.11403474,0
0,normal,0.13684598,0
0,normal,0.1506615,0
0,normal,0.17914733,0
0,normal,0.16643326,0
0,normal,0.1486887,0
0,normal,0.16772243,0
0,normal,0.1634605,0
0,normal,0.16513996,0
0,normal,0.13553761,0
0,normal,0.13763434,0
0,normal,0.1282185,0
0,normal,0.13223693,0
0,normal,0.1343373,0
0,normal,0.14328599,0
0,normal,0.1395161,0
0,normal,0.13207915,0
0,normal,0.12478543,0
0,normal,0.11172486,0
0,normal,0.12878208,0
0,normal,0.15474766,0
0,normal,0.14996465,0
0,normal,0.18355475,0
0,normal,0.21068253,1
0,normal,0.15161753,0
0,normal,0.16104123,0
0,normal,0.11393759,0
0,normal,0.1291518,0
0,normal,0.12096487,0
0,normal,0.121489026,0
0,normal,0.12086168,0
0,normal,0.11108284,0
0,normal,0.13566206,0
0,normal,0.11642882,0
0,normal,0.13920161,0
0,normal,0.12384887,0
0,normal,0.12641755,0
0,normal,0.1510961,0
0,normal,0.16160682,0
0,normal,0.15829009,0
0,normal,0.17368364,0
0,normal,0.16864203,0
0,normal,0.18396908,0
0,normal,0.20031041,1
0,normal,0.17181328,0
0,normal,0.18492818,0
0,normal,0.14781763,0
0,normal,0.14033261,0
0,normal,0.1318334,0
0,normal,0.12844801,0
0,normal,0.13458875,0
0,normal,0.13795713,0
0,normal,0.15037304,0
0,normal,0.1298155,0
0,normal,0.12810722,0
0,normal,0.1414656,0
0,normal,0.13397895,0
0,normal,0.14183152,0
0,normal,0.13276537,0
0,normal,0.1299701,0
0,normal,0.13449351,0
0,normal,0.13062665,0
0,normal,0.1363749,0
0,normal,0.12798305,0
0,normal,0.1265383,0
0,normal,0.11834506,0
0,normal,0.11036635,0
0,normal,0.13177845,0
0,normal,0.113028824,0
0,normal,0.1158221,0
0,normal,0.1343378,0
0,normal,0.13374472,0
0,normal,0.14538124,0
0,normal,0.14156891,0
0,normal,0.11630855,0
0,normal,0.105216146,0
0,normal,0.117170386,0
0,normal,0.10318593,0
0,normal,0.0950351,0
0,normal,0.10038716,0
0,normal,0.103206165,0
0,normal,0.11244669,0
0,normal,0.11915558,0
0,normal,0.13421977,0
0,normal,0.1335509,0
0,normal,0.14287232,0
0,normal,0.13740982,0
0,normal,0.11495632,0
0,normal,0.14284006,0
0,normal,0.14527608,0
0,normal,0.14361279,0
0,normal,0.1425655,0
0,normal,0.12159979,0
0,normal,0.116564594,0
0,normal,0.12127185,0
0,normal,0.14571263,0
0,normal,0.14039016,0
0,normal,0.15508452,0
0,normal,0.15405658,0
0,normal,0.14618114,0
0,normal,0.1487327,0
0,normal,0.14517134,0
0,normal,0.14551254,0
0,normal,0.13765687,0
0,normal,0.15677181,0
0,normal,0.13789904,0
0,normal,0.124925815,0
0,normal,0.14432086,0
0,normal,0.13314563,0
0,normal,0.14113426,0
0,normal,0.13405722,0
0,normal,0.121318474,0
0,normal,0.14673865,0
0,normal,0.15054895,0
0,normal,0.14717534,0
0,normal,0.16442282,0
0,normal,0.12085609,0
0,normal,0.11873038,0
0,normal,0.119446926,0
0,normal,0.1351016,0
0,normal,0.14835343,0
0,normal,0.1587746,0
0,normal,0.16567571,0
0,normal,0.15048486,0
0,normal,0.15005308,0
0,normal,0.12973607,0
0,normal,0.116408765,0
0,normal,0.1090842,0
0,normal,0.11532135,0
0,normal,0.12286402,0
0,normal,0.1391574,0
0,normal,0.13676661,0
0,normal,0.14278242,0
0,normal,0.14693227,0
0,normal,0.16574536,0
0,normal,0.16864842,0
0,normal,0.16122232,0
0,normal,0.13826564,0
0,normal,0.11910614,0
0,normal,0.11921605,0
0,normal,0.12433806,0
0,normal,0.15741768,0
0,normal,0.17751394,0
0,normal,0.17632204,0
0,normal,0.17099541,0
0,normal,0.15420273,0
0,normal,0.14586356,0
0,normal,0.14667605,0
0,normal,0.12846641,0
0,normal,0.14620784,0
0,normal,0.13629156,0
0,normal,0.1582547,0
0,normal,0.14895588,0
0,normal,0.13671371,0
0,normal,0.16455835,0
0,normal,0.15451324,0
0,normal,0.14854467,0
0,normal,0.15542163,0
0,normal,0.14974755,0
0,normal,0.13940805,0
0,normal,0.18044274,0
0,normal,0.16706544,0
0,normal,0.15718818,0
0,normal,0.15280585,0
0,normal,0.14027236,0
0,normal,0.1500149,0
0,normal,0.15826394,0
0,normal,0.1497649,0
0,normal,0.1561656,0
0,normal,0.14837389,0
0,normal,0.1328943,0
0,normal,0.14346717,0
0,normal,0.13611396,0
0,normal,0.1540368,0
0,normal,0.15562066,0
0,normal,0.15769643,0
0,normal,0.16368103,0
0,normal,0.14101234,0
0,normal,0.14458308,0
0,normal,0.16088535,0
0,normal,0.15131353,0
0,normal,0.16226548,0
0,normal,0.13746864,0
0,normal,0.13330005,0
0,normal,0.13431303,0
0,normal,0.12849025,0
0,normal,0.13461423,0
0,normal,0.11961145,0
0,normal,0.12255868,0
0,normal,0.15210995,0
0,normal,0.13963598,0
0,normal,0.14192206,0
0,normal,0.16735439,0
0,normal,0.13614562,0
0,normal,0.13653678,0
0,normal,0.14956978,0
0,normal,0.12117824,0
0,normal,0.1393205,0
0,normal,0.1317728,0
0,normal,0.15010783,0
0,normal,0.17387384,0
0,normal,0.15641011,0
0,normal,0.15402178,0
0,normal,0.1522693,0
0,normal,0.13769385,0
0,normal,0.14731097,0
0,normal,0.13695292,0
0,normal,0.14619058,0
0,normal,0.15736076,0
0,normal,0.16256438,0
0,normal,0.16883963,0
0,normal,0.15039691,0
0,normal,0.13709258,0
0,normal,0.13288571,0
0,normal,0.13731955,0
0,normal,0.1651855,0
0,normal,0.16997139,0
0,normal,0.1640196,0
0,normal,0.15570192,0
0,normal,0.14075038,0
0,normal,0.123643145,0
0,normal,0.12108008,0
0,normal,0.13115685,0
0,normal,0.113939,0
0,normal,0.11867739,0
0,normal,0.1103876,0
0,normal,0.12086297,0
0,normal,0.11722307,0
0,normal,0.1239043,0
0,normal,0.12906463,0
0,normal,0.13313916,0
0,normal,0.13122655,0
0,normal,0.15266858,0
0,normal,0.14376613,0
0,normal,0.16598596,0
0,normal,0.16057324,0
0,normal,0.13874814,0
0,normal,0.14538558,0
0,normal,0.12854843,0
0,normal,0.11550976,0
0,normal,0.13043751,0
0,normal,0.13654554,0
0,normal,0.138793,0
0,normal,0.14432389,0
0,normal,0.13577695,0
0,normal,0.11272941,0
0,normal,0.12778984,0
0,normal,0.13160583,0
0,normal,0.12785746,0
0,normal,0.12740827,0
0,normal,0.14091714,0
0,normal,0.1428519,0
0,normal,0.12195413,0
0,normal,0.1291215,0
0,normal,0.12752707,0
0,normal,0.122482665,0
0,normal,0.13628942,0
0,normal,0.13598508,0
0,normal,0.13196634,0
0,normal,0.13550988,0
0,normal,0.1292903,0
0,normal,0.15277506,0
0,normal,0.14403854,0
0,normal,0.15120806,0
0,normal,0.15333186,0
0,normal,0.1546956,0
0,normal,0.15085529,0
0,normal,0.14565118,0
0,normal,0.15450603,0
0,normal,0.1451693,0
0,normal,0.14300308,0
0,normal,0.15051322,0
0,normal,0.1328857,0
0,normal,0.12764575,0
0,normal,0.13607565,0
0,normal,0.13134186,0
0,normal,0.12100792,0
0,normal,0.13064183,0
0,normal,0.12488939,0
0,normal,0.13850726,0
0,normal,0.14842485,0
0,normal,0.14150661,0
0,normal,0.15133607,0
0,normal,0.13752589,0
0,normal,0.15455933,0
0,normal,0.17166123,0
0,normal,0.14142203,0
0,normal,0.13085613,0
0,normal,0.108695984,0
0,normal,0.120189756,0
0,normal,0.10776914,0
0,normal,0.11755927,0
0,normal,0.11953923,0
0,normal,0.14288978,0
0,normal,0.15327469,0
0,normal,0.15101185,0
0,normal,0.14007434,0
0,normal,0.13711922,0
0,normal,0.13765718,0
0,normal,0.12417557,0
0,normal,0.11554569,0
0,normal,0.11764318,0
0,normal,0.14448704,0
0,normal,0.16570987,0
0,normal,0.14258122,0
0,normal,0.15225552,0
0,normal,0.12667362,0
0,normal,0.12667161,0
0,normal,0.1189189,0
0,normal,0.12194794,0
0,normal,0.11829307,0
0,normal,0.110961325,0
0,normal,0.1129198,0
0,normal,0.1303331,0
0,normal,0.15452369,0
0,normal,0.15295507,0
0,normal,0.17097904,0
0,normal,0.16933328,0
0,normal,0.15324624,0
0,normal,0.16868319,0
0,normal,0.14836882,0
0,normal,0.14927083,0
0,normal,0.16594292,0
0,normal,0.14955662,0
0,normal,0.144117,0
0,normal,0.14475434,0
0,normal,0.13231255,0
0,normal,0.18113354,0
0,normal,0.12798625,0
0,normal,0.12753212,0
0,normal,0.1387608,0
0,normal,0.17127939,0
0,normal,0.15418044,0
0,normal,0.15609266,0
0,normal,0.14407939,0
0,normal,0.13692565,0
0,normal,0.13004082,0
0,normal,0.12283644,0
0,normal,0.1307468,0
0,normal,0.123407744,0
0,normal,0.12750453,0
0,normal,0.116163015,0
0,normal,0.10332528,0
0,normal,0.10904382,0
0,normal,0.12605436,0
0,normal,0.12009446,0
0,normal,0.14152765,0
0,normal,0.1272317,0
0,normal,0.11365844,0
0,normal,0.11669714,0
0,normal,0.1359886,0
0,normal,0.13248669,0
0,normal,0.13454802,0
0,normal,0.1567674,0
0,normal,0.13823976,0
0,normal,0.16226327,0
0,normal,0.17141196,0
0,normal,0.16628008,0
0,normal,0.18516174,0
0,normal,0.16339935,0
0,normal,0.14201246,0
0,normal,0.13483502,0
0,normal,0.14024317,0
0,normal,0.13595957,0
0,normal,0.14710423,0
0,normal,0.16262485,0
0,normal,0.16093768,0
0,normal,0.15852788,0
0,normal,0.16676514,0
0,normal,0.13959785,0
0,normal,0.13449349,0
0,normal,0.14227761,0
0,normal,0.11529211,0
0,normal,0.14875144,0
0,normal,0.13790682,0
0,normal,0.13205883,0
0,normal,0.1359781,0
0,normal,0.11451779,0
0,normal,0.11152404,0
0,normal,0.11943978,0
0,normal,0.1102492,0
0,normal,0.10342073,0
0,normal,0.104132704,0
0,normal,0.10117689,0
0,normal,0.09752468,0
0,normal,0.12723476,0
0,normal,0.14505032,0
0,normal,0.16656886,0
0,normal,0.16154304,0
0,normal,0.15128648,0
0,normal,0.1517182,0
0,normal,0.09730458,0
0,normal,0.1005161,0
0,normal,0.09637773,0
0,normal,0.09497604,0
0,normal,0.11027291,0
0,normal,0.10513643,0
0,normal,0.11457801,0
0,normal,0.11434903,0
0,normal,0.117740214,0
0,normal,0.13748519,0
0,normal,0.13539174,0
0,normal,0.16951653,0
0,normal,0.12514672,0
0,normal,0.118503086,0
0,normal,0.12904581,0
0,normal,0.12695533,0
0,normal,0.12525654,0
0,normal,0.13058563,0
0,normal,0.15113431,0
0,normal,0.14641322,0
0,normal,0.16163956,0
0,normal,0.14228314,0
0,normal,0.12066779,0
0,normal,0.118796654,0
0,normal,0.11555866,0
0,normal,0.115261704,0
0,normal,0.12561934,0
0,normal,0.13610011,0
0,normal,0.14601313,0
0,normal,0.12636904,0
0,normal,0.13115892,0
0,normal,0.1190735,0
0,normal,0.111704335,0
0,normal,0.120242864,0
0,normal,0.13405564,0
0,normal,0.13547544,0
0,normal,0.15674058,0
0,normal,0.14188047,0
0,normal,0.13231969,0
0,normal,0.13767111,0
0,normal,0.11499252,0
0,normal,0.14028361,0
0,normal,0.15064524,0
0,normal,0.12342434,0
0,normal,0.12434809,0
0,normal,0.10890915,0
0,normal,0.12697409,0
0,normal,0.1374587,0
0,normal,0.12638843,0
0,normal,0.12315699,0
0,normal,0.11935651,0
0,normal,0.110456355,0
0,normal,0.12386642,0
0,normal,0.12013752,0
0,normal,0.11961169,0
0,normal,0.11266068,0
0,normal,0.120777056,0
0,normal,0.1203113,0
0,normal,0.12639154,0
0,normal,0.13712065,0
0,normal,0.15457578,0
0,normal,0.183951,0
0,normal,0.17083228,0
0,normal,0.16219597,0
0,normal,0.15859601,0
0,normal,0.12258935,0
0,normal,0.13272396,0
0,normal,0.1253922,0
0,normal,0.14959913,0
0,normal,0.15495399,0
0,normal,0.1503357,0
0,normal,0.14411472,0
0,normal,0.1400779,0
0,normal,0.12684588,0
0,normal,0.1436106,0
0,normal,0.14103374,0
0,normal,0.17561342,0
0,normal,0.17141585,0
0,normal,0.16681474,0
0,normal,0.18618022,0
0,normal,0.17409635,0
0,normal,0.14392756,0
0,normal,0.13562185,0
0,normal,0.11017941,0
0,normal,0.0868558,0
0,normal,0.10407706,0
0,normal,0.10844039,0
0,normal,0.15134722,0
0,normal,0.14414795,0
0,normal,0.14738888,0
0,normal,0.14990833,0
0,normal,0.12434527,0
0,normal,0.154727,0
0,normal,0.14083856,0
0,normal,0.13598296,0
0,normal,0.1425335,0
0,normal,0.116060056,0
0,normal,0.12720624,0
0,normal,0.10925513,0
0,normal,0.11549986,0
0,normal,0.13339949,0
0,normal,0.13251807,0
0,normal,0.1783784,0
0,normal,0.16708331,0
0,normal,0.14916362,0
0,normal,0.14401537,0
0,normal,0.120254405,0
0,normal,0.1157378,0
0,normal,0.121006854,0
0,normal,0.11758842,0
0,normal,0.114474595,0
0,normal,0.13587232,0
0,normal,0.13192034,0
0,normal,0.14622167,0
0,normal,0.16196206,0
0,normal,0.14322564,0
0,normal,0.15993387,0
0,normal,0.15015827,0
0,normal,0.13035667,0
0,normal,0.13350299,0
0,normal,0.13398768,0
0,normal,0.1383694,0
0,normal,0.15814848,0
0,normal,0.14764808,0
0,normal,0.14747773,0
0,normal,0.13329671,0
0,normal,0.13137007,0
0,normal,0.13909458,0
0,normal,0.15873094,0
0,normal,0.1493043,0
0,normal,0.14921458,0
0,normal,0.1410545,0
0,normal,0.11904246,0
0,normal,0.13763164,0
0,normal,0.14161904,0
0,normal,0.13332605,0
0,normal,0.13776746,0
0,normal,0.14089194,0
0,normal,0.14928363,0
0,normal,0.15350716,0
0,normal,0.16242327,0
0,normal,0.17295885,0
0,normal,0.16515115,0
0,normal,0.15125616,0
0,normal,0.14765471,0
0,normal,0.12941855,0
0,normal,0.1316089,0
0,normal,0.13795677,0
0,normal,0.128998,0
0,normal,0.13937414,0
0,normal,0.1313063,0
0,normal,0.11605404,0
0,normal,0.12118762,0
0,normal,0.114717126,0
0,normal,0.121166825,0
0,normal,0.1214125,0
0,normal,0.11414919,0
0,normal,0.10592805,0
0,normal,0.109419145,0
0,normal,0.13441932,0
0,normal,0.14134404,0
0,normal,0.14761335,0
0,normal,0.1465646,0
0,normal,0.124425724,0
0,normal,0.13237166,0
0,normal,0.13592413,0
0,normal,0.12678716,0
0,normal,0.14967738,0
0,normal,0.12844512,0
0,normal,0.10050868,0
0,normal,0.1166768,0
0,normal,0.13070019,0
0,normal,0.121892065,0
0,normal,0.13693415,0
0,normal,0.13319135,0
0,normal,0.1369253,0
0,normal,0.13069606,0
0,normal,0.14795823,0
0,normal,0.1344014,0
0,normal,0.111630924,0
0,normal,0.11603998,0
0,normal,0.11688989,0
0,normal,0.14350165,0
0,normal,0.15288591,0
0,normal,0.17106661,0
0,normal,0.1462502,0
0,normal,0.12369688,0
0,normal,0.10977124,0
0,normal,0.10392167,0
0,normal,0.11645577,0
0,normal,0.1013414,0
0,normal,0.10212059,0
0,normal,0.13007624,0
0,normal,0.1095476,0
0,normal,0.11907287,0
0,normal,0.13172978,0
0,normal,0.12564635,0
0,normal,0.14523053,0
0,normal,0.14095664,0
0,normal,0.12025635,0
0,normal,0.120347194,0
0,normal,0.12790887,0
0,normal,0.13267586,0
0,normal,0.12254755,0
0,normal,0.13943669,0
0,normal,0.14970976,0
0,normal,0.15690835,0
0,normal,0.1693672,0
0,normal,0.16253145,0
0,normal,0.14116289,0
0,normal,0.13987061,0
0,normal,0.12413916,0
0,normal,0.12746894,0
0,normal,0.12156238,0
0,normal,0.123174086,0
0,normal,0.120919235,0
0,normal,0.12535222,0
0,normal,0.13481085,0
0,normal,0.12413944,0
0,normal,0.1159668,0
0,normal,0.12417441,0
0,normal,0.117276065,0
0,normal,0.12359164,0
0,normal,0.1418273,0
0,normal,0.13549413,0
0,normal,0.12487399,0
0,normal,0.13463031,0
0,normal,0.11190393,0
0,normal,0.10839323,0
0,normal,0.10893184,0
0,normal,0.12588851,0
0,normal,0.12372883,0
0,normal,0.14229892,0
0,normal,0.13794391,0
0,normal,0.123458646,0
0,normal,0.13096982,0
0,normal,0.11598092,0
0,normal,0.1292707,0
0,normal,0.1198724,0
0,normal,0.118637584,0
0,normal,0.11597949,0
0,normal,0.13353075,0
0,normal,0.1446606,0
0,normal,0.15400332,0
0,normal,0.18160167,0
0,normal,0.18380578,0
0,normal,0.20352502,1
0,normal,0.18052211,0
0,normal,0.13835329,0
0,normal,0.12937684,0
0,normal,0.13013907,0
0,normal,0.12382747,0
0,normal,0.12384617,0
0,normal,0.10597084,0
0,normal,0.08905708,0
0,normal,0.10750399,0
0,normal,0.1082673,0
0,normal,0.113061205,0
0,normal,0.13443372,0
0,normal,0.14318378,0
0,normal,0.13844573,0
0,normal,0.1557478,0
0,normal,0.13231926,0
0,normal,0.1489344,0
0,normal,0.14391623,0
0,normal,0.14830095,0
0,normal,0.15622766,0
0,normal,0.18294358,0
0,normal,0.14330532,0
0,normal,0.13608252,0
0,normal,0.1396864,0
0,normal,0.13875198,0
0,normal,0.12803411,0
0,normal,0.119037904,0
0,normal,0.1388445,0
0,normal,0.12617388,0
0,normal,0.13405973,0
0,normal,0.16330022,0
0,normal,0.1644142,0
0,normal,0.17389016,0
0,normal,0.19289297,0
0,normal,0.18624744,0
0,normal,0.1725011,0
0,normal,0.14193298,0
0,normal,0.11237,0
0,normal,0.11562253,0
0,normal,0.10739489,0
0,normal,0.12860224,0
0,normal,0.13699861,0
0,normal,0.14277124,0
0,normal,0.15938975,0
0,normal,0.13916638,0
0,normal,0.13787684,0
0,normal,0.12543294,0
0,normal,0.10618301,0
0,normal,0.13370718,0
0,normal,0.13272345,0
0,normal,0.14263137,0
0,normal,0.16732672,0
0,normal,0.14360082,0
0,normal,0.13149683,0
0,normal,0.120555654,0
0,normal,0.11205321,0
0,normal,0.1337089,0
0,normal,0.12452702,0
0,normal,0.12665674,0
0,normal,0.13061152,0
0,normal,0.10477591,0
0,normal,0.12399285,0
0,normal,0.15430884,0
0,normal,0.15438618,0
0,normal,0.17015123,0
0,normal,0.17096736,0
0,normal,0.14940405,0
0,normal,0.169319,0
0,normal,0.15786579,0
0,normal,0.14250423,0
0,normal,0.14699933,0
0,normal,0.14616111,0
0,normal,0.13050215,0
0,normal,0.20253353,1
0,normal,0.13868931,0
0,normal,0.13185908,0
0,normal,0.13301048,0
0,normal,0.11740001,0
0,normal,0.114587985,0
0,normal,0.1187211,0
0,normal,0.12417446,0
0,normal,0.13903724,0
0,normal,0.17589359,0
0,normal,0.16562174,0
0,normal,0.1981648,1
0,normal,0.15350963,0
0,normal,0.15026939,0
0,normal,0.15788461,0
0,normal,0.1349989,0
0,normal,0.14924069,0
0,normal,0.14770591,0
0,normal,0.16447026,0
0,normal,0.16572109,0
0,normal,0.15316378,0
0,normal,0.15051652,0
0,normal,0.13316515,0
0,normal,0.11943154,0
0,normal,0.117027946,0
0,normal,0.11548822,0
0,normal,0.1166972,0
0,normal,0.115842536,0
0,normal,0.12150162,0
0,normal,0.15862802,0
0,normal,0.16224279,0
0,normal,0.17880298,0
0,normal,0.17055428,0
0,normal,0.15705524,0
0,normal,0.16013925,0
0,normal,0.13373496,0
0,normal,0.12790284,0
0,normal,0.12919225,0
0,normal,0.14029998,0
0,normal,0.1337227,0
0,normal,0.14502117,0
0,normal,0.11928294,0
0,normal,0.1389623,0
0,normal,0.13806951,0
0,normal,0.1333894,0
0,normal,0.15394616,0
0,normal,0.15205942,0
0,normal,0.14740556,0
0,normal,0.16556989,0
0,normal,0.1594905,0
0,normal,0.15600081,0
0,normal,0.14668089,0
0,normal,0.1354995,0
0,normal,0.12387431,0
0,normal,0.13925792,0
0,normal,0.15309554,0
0,normal,0.15166152,0
0,normal,0.16035146,0
0,normal,0.15070875,0
0,normal,0.12939037,0
0,normal,0.13212608,0
0,normal,0.13653997,0
0,normal,0.14027171,0
0,normal,0.15004346,0
0,normal,0.14677072,0
0,normal,0.13710302,0
0,normal,0.12359854,0
0,normal,0.130541,0
0,normal,0.13023163,0
0,normal,0.13818286,0
0,normal,0.13691859,0
0,normal,0.14436671,0
0,normal,0.14118765,0
0,normal,0.14256154,0
0,normal,0.14543091,0
0,normal,0.13571012,0
0,normal,0.14152086,0
0,normal,0.14087911,0
0,normal,0.13005066,0
0,normal,0.15078737,0
0,normal,0.14268076,0
0,normal,0.14572622,0
0,normal,0.15480666,0
0,normal,0.14279345,0
0,normal,0.1298281,0
0,normal,0.13099581,0
0,normal,0.13666727,0
0,normal,0.14916286,0
0,normal,0.15445636,0
0,normal,0.13523456,0
0,normal,0.13533865,0
0,normal,0.1434785,0
0,normal,0.1489456,0
0,normal,0.14349267,0
0,normal,0.15162213,0
0,normal,0.12314204,0
0,normal,0.1323801,0
0,normal,0.14650309,0
0,normal,0.11682433,0
0,normal,0.11075073,0
0,normal,0.10951483,0
0,normal,0.0942516,0
0,normal,0.11623355,0
0,normal,0.113422684,0
0,normal,0.124217026,0
0,normal,0.12909012,0
0,normal,0.13842028,0
0,normal,0.15015048,0
0,normal,0.115691796,0
0,normal,0.12892745,0
0,normal,0.124265075,0
0,normal,0.13362966,0
0,normal,0.1293178,0
0,normal,0.13845366,0
0,normal,0.15456721,0
0,normal,0.12313373,0
0,normal,0.13013767,0
0,normal,0.12104448,0
0,normal,0.13241231,0
0,normal,0.13423917,0
0,normal,0.14196742,0
0,normal,0.13000378,0
0,normal,0.12603913,0
0,normal,0.12290586,0
0,normal,0.1221199,0
0,normal,0.13293369,0
0,normal,0.1493883,0
0,normal,0.14928363,0
0,normal,0.14069068,0
0,normal,0.1223229,0
0,normal,0.11597537,0
0,normal,0.12149491,0
0,normal,0.14653163,0
0,normal,0.1318972,0
0,normal,0.12284607,0
0,normal,0.12475741,0
0,normal,0.09731033,0
0,normal,0.1016755,0
0,normal,0.11602874,0
0,normal,0.12526117,0
0,normal,0.14593922,0
0,normal,0.14421636,0
0,normal,0.14645351,0
0,normal,0.14235388,0
0,normal,0.13171045,0
0,normal,0.15222818,0
0,normal,0.16884863,0
0,normal,0.13354196,0
0,normal,0.13950546,0
0,normal,0.13746284,0
0,normal,0.118723325,0
0,normal,0.11414544,0
0,normal,0.11749943,0
0,normal,0.13286169,0
0,normal,0.13391472,0
0,normal,0.14448495,0
0,normal,0.14534353,0
0,normal,0.17333676,0
0,normal,0.18180288,0
0,normal,0.24197136,1
0,normal,0.21164353,1
0,normal,0.18984383,0
0,normal,0.16015589,0
0,normal,0.13983366,0
0,normal,0.13566555,0
0,normal,0.1519795,0
0,normal,0.15749577,0
0,normal,0.12805241,0
0,normal,0.14597721,0
0,normal,0.1374441,0
0,normal,0.13107742,0
0,normal,0.16061431,0
0,normal,0.14884692,0
0,normal,0.13598137,0
0,normal,0.14011106,0
0,normal,0.10966889,0
0,normal,0.13341251,0
0,normal,0.12553537,0
0,normal,0.12690413,0
0,normal,0.12315336,0
0,normal,0.10423042,0
0,normal,0.10570405,0
0,normal,0.12737116,0
0,normal,0.15212947,0
0,normal,0.14764003,0
0,normal,0.14775391,0
0,normal,0.10462152,0
0,normal,0.09871819,0
0,normal,0.09888482,0
0,normal,0.10953605,0
0,normal,0.12296337,0
0,normal,0.13218458,0
0,normal,0.12812978,0
0,normal,0.13577108,0
0,normal,0.1340467,0
0,normal,0.13650219,0
0,normal,0.1509758,0
0,normal,0.13867666,0
0,normal,0.13539785,0
0,normal,0.13749138,0
0,normal,0.1201431,0
0,normal,0.14050789,0
0,normal,0.15353443,0
0,normal,0.15295683,0
0,normal,0.16492468,0
0,normal,0.1698459,0
0,normal,0.15232465,0
0,normal,0.1635471,0
0,normal,0.15916999,0
0,normal,0.1429835,0
0,normal,0.15151611,0
0,normal,0.1360113,0
0,normal,0.13817607,0
0,normal,0.12235327,0
0,normal,0.11420941,0
0,normal,0.11296514,0
0,normal,0.12450844,0
0,normal,0.13568915,0
0,normal,0.11617275,0
0,normal,0.12667584,0
0,normal,0.13407166,0
0,normal,0.1308356,0
0,normal,0.1391018,0
0,normal,0.14635243,0
0,normal,0.15441087,0
0,normal,0.14283262,0
0,normal,0.14396814,0
0,normal,0.14852728,0
0,normal,0.11151555,0
0,normal,0.103222184,0
0,normal,0.10126666,0
0,normal,0.10563054,0
0,normal,0.127219,0
0,normal,0.14184043,0
0,normal,0.11870447,0
0,normal,0.12427786,0
0,normal,0.1430984,0
0,normal,0.12332482,0
0,normal,0.14542781,0
0,normal,0.13424361,0
0,normal,0.1311227,0
0,normal,0.16389015,0
0,normal,0.1832069,0
0,normal,0.1903759,0
0,normal,0.21398479,1
0,normal,0.17034143,0
0,normal,0.17109624,0
0,normal,0.13265048,0
0,normal,0.13994029,0
0,normal,0.13933596,0
0,normal,0.14767085,0
0,normal,0.14845777,0
0,normal,0.13657069,0
0,normal,0.12276305,0
0,normal,0.15105706,0
0,normal,0.120319106,0
0,normal,0.12505724,0
0,normal,0.12887393,0
0,normal,0.14052276,0
0,normal,0.14504316,0
0,normal,0.15067507,0
0,normal,0.161295,0
0,normal,0.13980038,0
0,normal,0.12650959,0
0,normal,0.1253374,0
0,normal,0.11512067,0
0,normal,0.108337976,0
0,normal,0.11686823,0
0,normal,0.12865786,0
0,normal,0.12783547,0
0,normal,0.13399151,0
0,normal,0.1357386,0
0,normal,0.12352686,0
0,normal,0.12400673,0
0,normal,0.13922668,0
0,normal,0.1433331,0
0,normal,0.16528763,0
0,normal,0.14507395,0
0,normal,0.15351224,0
0,normal,0.21717392,1
0,normal,0.1698471,0
0,normal,0.20746544,1
0,normal,0.17011102,0
0,normal,0.17193204,0
0,normal,0.17666523,0
0,normal,0.16869393,0
0,normal,0.16747117,0
0,normal,0.123237595,0
0,normal,0.10732596,0
0,normal,0.10624733,0
0,normal,0.110050574,0
0,normal,0.11641631,0
0,normal,0.117585056,0
0,normal,0.116090976,0
0,normal,0.13771959,0
0,normal,0.13778223,0
